ENV,STATE,CITY,PED,FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,CI,CD,PER,PHT,EHT,SDL,SDS,TWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep
Erisman2018,ILLINOIS,Pana,461.2B24,Erisman,JE,ORG2,2018,2,Mix,Mixed,High,Low,Low,High,Present,227,125,27.27,22.88,59.2,76.2,102.6,10.2,4.5,68.8,1.175,9.37,15.92,6.2,3.02,80,10,12,2231,213,68,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Erisman2018,ILLINOIS,Pana,59R5,Erisman,JE,CHECK1,2018,2,Mix,Mixed,High,Low,Low,High,Present,263,129,28.59,24.76,64.9,85.1,155.8,7.1,3.3,73.2,1.24,9.85,15.92,6.2,3.02,80,10,12,2231,213,68,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Erisman2018,ILLINOIS,Pana,F34.A22,Erisman,JE,KEV1,2018,2,Mix,Mixed,High,Low,Low,High,Present,227,126,21.9,20.86,63.2,80.6,106.4,8.4,4.2,71.5,1.288,10,14.57,6.2,2.82,76,10,13,2041,189,80,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Erisman2018,ILLINOIS,Pana,H69.A22,Erisman,JE,KEV2,2018,2,Mix,Mixed,High,Low,Low,High,Present,197,95,19.55,17.98,64,101.5,110.1,9.7,4.7,69.9,1.29,9.87,14.57,6.2,2.82,76,10,13,2041,189,80,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Erisman2018,ILLINOIS,Pana,NG10.S7,Erisman,JE,ORG5,2018,2,Mix,Mixed,High,Low,Low,High,Present,215,106,22.09,19.99,41.6,71.1,98.7,9.5,4,70,1.213,9.48,15.71,6.4,2.8,76,10,13,2285,219,70,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Erisman2018,ILLINOIS,Pana,P31.A22,Erisman,JE,KEV3,2018,2,Mix,Mixed,High,Low,Low,High,Present,212,109,22.48,21.36,65,88.2,128.3,8.2,4.5,71.3,1.277,9.96,15.71,6.4,2.8,76,10,13,2285,219,70,18,15.275,1.435,10.641,30.2,14,2.378664008,0.18115653,13.1547,36.432,463.0176,4,66,30,82.32,208.46,148.55,113.26,72.61,83.93696774,86.4944,84.76264516,84.8596129,82.8368,60.87316129,65.5616,65.3423871,65.65651613,60.3578,72.40506452,76.028,75.05251613,75.25806452,71.5973,677.412,748.206,751.806,761.895,616.851
Glazik2018,ILLINOIS,Paxton,59R5,Glazik,WG,CHECK1,2018,1,Green,Mixed,Moderate,Low,Medium,High,Absent,242,110,18.35,15.77,62.4,84.7,129.2,6.7,3.5,73.4,1.254,9.94,29.04,6.5,4.28,93,15,15,3918,646,158,13,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,F34.A22,Glazik,WG,KEV1,2018,1,Green,Mixed,Moderate,Low,Medium,High,Absent,224,125,21.96,19.49,63.3,71,129.4,7.1,3.9,72.7,1.277,9.89,29.04,6.5,4.28,93,15,15,3918,646,158,13,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,H69.A22,Glazik,WG,KEV2,2018,1,Green,Mixed,Moderate,Low,Medium,High,Absent,235,131,21.64,20.09,61.8,78.6,98.2,8.6,4.1,71.5,1.285,9.95,33.25,6.5,5.17,101,11,19,4496,735,179,15,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,P31.A22,Glazik,WG,KEV3,2018,1,Green,Mixed,Moderate,Low,Medium,High,Absent,203,105,20.85,18.61,63,70.1,109.3,7.5,4.1,72.4,1.28,10.02,33.25,6.5,5.17,101,11,19,4496,735,179,15,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,59R5,Glazik,WG,CHECK1,2018,2,Green,Mixed,Moderate,Low,Medium,High,Absent,232,105,20.49,18.05,63.1,76.5,120.1,6.8,3.5,73.4,1.263,9.96,30.76,6.5,4.23,92,13,10,3973,784,189,14,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,F34.A22,Glazik,WG,KEV1,2018,2,Green,Mixed,Moderate,Low,Medium,High,Absent,200,117,20.16,19.12,63,70.6,75.8,7.1,3.9,72.7,1.285,9.95,30.76,6.5,4.23,92,13,10,3973,784,189,14,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,H69.A22,Glazik,WG,KEV2,2018,2,Green,Mixed,Moderate,Low,Medium,High,Absent,235,116,20.33,18.89,62.8,72.1,74.9,8.5,4.3,71.2,1.288,9.94,32.53,6.7,5.19,101,13,24,4562,734,215,14,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Glazik2018,ILLINOIS,Paxton,P31.A22,Glazik,WG,KEV3,2018,2,Green,Mixed,Moderate,Low,Medium,High,Absent,205,110,19.03,16.75,63.9,72.3,96.4,7.2,4.2,72.4,1.278,10.03,32.53,6.7,5.19,101,13,24,4562,734,215,14,23.151,1.789,12.9391,10.9,8,1.968955224,0.135124378,14.8796,55.752,701.064,9,34,57,76.78,168.62,107.16,99.77,98.05,83.05264516,84.1874,83.72619355,84.56522581,81.689,58.02683871,63.6278,63.28516129,63.19980645,57.6038,70.53974194,73.9076,73.50567742,73.88251613,69.6464,619.965,696.141,713.637,725.616,560.052
Gray2018,ILLINOIS,Watseka,17.461,Gray,MG,ORG1,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,230,105,21.7,19.33,55.9,57.9,100.4,7,5.2,70.7,1.147,9.45,12.14,5.8,2.47,69,15,130,1289,220,201,22,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,17.2B24,Gray,MG,ORG4,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,217,108,23.41,21.27,54.9,55.3,103,6.3,4.7,72,1.155,9.59,12.14,5.8,2.47,69,15,130,1289,220,201,22,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,461.2B24,Gray,MG,ORG2,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,234,114,20.68,19.19,57.2,65.3,98.3,7.8,4.7,70.9,1.162,9.5,11.04,6,1.96,59,12,51,1338,207,115,18,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,59R5,Gray,MG,CHECK1,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,227,100,18.5,15.44,56.8,56.7,109.2,6.1,3.4,73.8,1.201,9.82,11.04,6,1.96,59,12,51,1338,207,115,18,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,F34.A22,Gray,MG,KEV1,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,175,85,19.45,18.09,58.4,62.8,23.7,6.9,4.1,72.6,1.242,9.92,12.78,5.4,2.47,69,13,102,1139,195,130,15,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,H69.A22,Gray,MG,KEV2,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,221,95,23.36,21.09,62.9,85.4,100.3,6.3,4.6,72.4,1.234,9.87,12.78,5.4,2.47,69,13,102,1139,195,130,15,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,NG10.S7,Gray,MG,ORG5,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,190,107,19.72,17.71,54.2,51.4,39.1,6.9,4.3,71.9,1.166,9.61,10.86,6,1.9,58,12,52,1321,208,91,16,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,P31.A22,Gray,MG,KEV3,2018,1,Green,Mixed,Moderate,Low,High,Low,Absent,230,107,23.35,22.72,62.5,74.9,91.3,6.5,4.2,73,1.255,10,10.86,6,1.9,58,12,52,1321,208,91,16,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,17.461,Gray,MG,ORG1,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,242,130,22.25,20.03,56.2,61.3,97.4,6.9,5.1,70.7,1.135,9.39,6.53,5.6,0.76,30,10,32,646,106,74,14,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,17.2B24,Gray,MG,ORG4,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,223,143,22.17,19.66,54,57.8,108,6.3,4.8,71.8,1.15,9.55,6.53,5.6,0.76,30,10,32,646,106,74,14,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,461.2B24,Gray,MG,ORG2,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,255,131,21.08,19.74,57,69.6,85,7.6,4.9,70.5,1.143,9.38,14.67,5.5,2.61,72,14,109,1399,220,173,13,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,59R5,Gray,MG,CHECK1,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,233,115,18.86,16.83,58,63.5,73.1,6.1,3.4,73.7,1.196,9.77,14.67,5.5,2.61,72,14,109,1399,220,173,13,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,F34.A22,Gray,MG,KEV1,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,168,82,17.82,16.18,59.7,68.4,28.5,7.3,4.4,72.1,1.243,9.9,7.64,5.9,1.39,48,11,36,910,127,64,15,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,H69.A22,Gray,MG,KEV2,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,233,100,23.86,22.55,64.4,81.7,98.7,6.4,4.4,72.8,1.247,9.96,7.64,5.9,1.39,48,11,36,910,127,64,15,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,NG10.S7,Gray,MG,ORG5,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,190,70,17.35,14.83,53.9,53.6,47.8,6.6,4,72.6,1.174,9.72,11.3,5.9,2.24,65,13,103,1295,201,160,17,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gray2018,ILLINOIS,Watseka,P31.A22,Gray,MG,KEV3,2018,2,Green,Mixed,Moderate,Low,High,Low,Absent,220,90,23,21.03,62.2,66.6,110.3,6.6,4.1,73,1.257,10.01,11.3,5.9,2.24,65,13,103,1295,201,160,17,12.378,1.069,11.5788,11.8,50,0.927761194,0.077313433,13.2178,58.184,316.3248,75,14,11,55.53,104.63,50.35,86.59,85.41,81.82748387,83.45,83.73490323,84.55767742,80.5724,56.81387097,63.2534,63.26890323,63.43032258,57.8072,69.32067742,73.3517,73.50190323,73.994,69.1898,579.177,680.121,713.61,725.427,552.528
Gruver2018,ILLINOIS,Macomb,17.461,Gruver,JG,ORG1,2018,1,Animal,Grass,Low,Low,High,Low,Absent,215,81,21.77,19.14,53.7,62.8,103.6,8.9,4.3,70.6,1.251,9.82,31.4,6.3,5.5,102,11,32,4193,630,86,16,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,17.2B24,Gruver,JG,ORG4,2018,1,Animal,Grass,Low,Low,High,Low,Absent,214,102,22.56,20.39,51.6,73.9,117.7,8.8,4.5,69.9,1.17,9.48,31.4,6.3,5.5,102,11,32,4193,630,86,16,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,461.2B24,Gruver,JG,ORG2,2018,1,Animal,Grass,Low,Low,High,Low,Absent,190,70,24.62,20.75,50.7,68.7,76.7,9.4,4.8,69.3,1.207,9.57,30.25,6.5,5.24,101,10,33,4206,617,100,16,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,59R5,Gruver,JG,CHECK1,2018,1,Animal,Grass,Low,Low,High,Low,Absent,252,121,19.1,16.62,51.9,74.5,158.4,7.9,3.2,72.9,1.275,10.02,30.25,6.5,5.24,101,10,33,4206,617,100,16,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,59R5,Gruver,JG,CHECK1,2018,2,Animal,Grass,Low,Low,High,Low,Absent,252,121,19.1,16.62,51.9,74.5,158.4,7.9,3.2,72.9,1.275,10.02,31.22,6.5,5.4,102,12,25,4297,639,140,41,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,59R5,Gruver,JG,CHECK1,2018,3,Animal,Grass,Low,Low,High,Low,Absent,252,121,19.1,16.62,51.9,74.5,158.4,7.9,3.2,72.9,1.275,10.02,31.22,6.5,5.4,102,12,25,4297,639,140,41,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,F34.A22,Gruver,JG,KEV1,2018,1,Animal,Grass,Low,Low,High,Low,Absent,227,100,26.28,24.32,57,78.6,132,8.7,4.6,70.6,1.266,9.87,29.82,6.6,5,100,10,26,4199,639,81,17,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,H69.A22,Gruver,JG,KEV2,2018,1,Animal,Grass,Low,Low,High,Low,Absent,228,102,22.36,20.41,54.9,71.5,132.6,8.9,4.7,70.1,1.244,9.76,33.32,6.2,5.35,102,11,27,4329,677,88,17,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,NG10.S7,Gruver,JG,ORG5,2018,1,Animal,Grass,Low,Low,High,Low,Absent,221,96,20.02,17.68,56.3,65.4,125.4,8.3,4.5,71.1,1.258,9.9,33.15,6.2,5.46,102,13,36,4301,668,117,18,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,P31.A22,Gruver,JG,KEV3,2018,1,Animal,Grass,Low,Low,High,Low,Absent,201,80,20.94,18.93,54.3,74.5,113.4,8.6,4.3,71,1.255,9.87,29.82,6.6,5,100,10,26,4199,639,81,17,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,17.461,Gruver,JG,ORG1,2018,2,Animal,Grass,Low,Low,High,Low,Absent,230,105,19.04,17.39,55.1,71.7,113.2,9,4.5,70.4,1.252,9.84,33.32,6.2,5.35,102,11,27,4329,677,88,17,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,17.2B24,Gruver,JG,ORG4,2018,2,Animal,Grass,Low,Low,High,Low,Absent,220,110,22.5,19.7,52.8,66.8,108.5,8.6,4.4,70.1,1.162,9.45,33.15,6.2,5.46,102,13,36,4301,668,117,18,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
Gruver2018,ILLINOIS,Macomb,461.2B24,Gruver,JG,ORG2,2018,2,Animal,Grass,Low,Low,High,Low,Absent,197,95,19.4,15.68,48,60.5,109.7,9.4,4.9,69.2,1.209,9.6,29.46,6.3,5.38,102,11,33,3932,588,95,14,26.5,1.859,14.2299,14.9,18,1.315621891,0.089751244,14.5374,62.28,694.0368,2,63,35,73.32,112.5,70.56,155.91,160.95,82.24670968,84.3788,84.03393548,84.43516129,79.2458,58.14703226,64.2236,63.30954839,63.93141935,57.4388,70.19687097,74.3012,73.67174194,74.18329032,68.3423,610.596,700.083,716.139,727.857,531.576
