FC,HYB,YEAR,FS,CC,Density,Rotation,CD,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,YIELD,Re
AN,ORG3,2019,Mix,Grass,Medium,Legume fallow,Low,13.61,7.2,2.79,75.5,11,47.5,1853.5,411,90,26.5,14.38,1.3805,10.42444822,35.43354698,30.5,3.578936502,0.261726817,13.67093366,46.90004075,593.8172,16,48,36,701.14,75.44436645,54.86754065,65.15595355,2310.705,111.9,NO
AN,ORG3,2019,Mix,Grass,Low,Legume fallow,Low,13.69,7.225,2.795625,75.75,11.8125,54.1875,1834.5625,423.625,104.25,28,14.38,1.3805,10.42444822,35.43354698,30.5,3.578936502,0.261726817,13.67093366,46.90004075,593.8172,16,48,36,701.14,75.44436645,54.86754065,65.15595355,2310.705,153.6,YES
MB,CHECK3,2019,Animal,None,Medium,Intensive,Low,26.91,7.15,2.66,73,16,131.5,3178,1091.5,246.5,35,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,158,YES
MB,ORG20,2019,Animal,None,Medium,Intensive,Low,28.685,7.05,2.82,76.5,18.5,102.5,3427,1115,245,34.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,148.8,YES
MB,ORG14,2019,Animal,None,High,Intensive,Low,27.805,7.3,2.835,77,32,211.5,3073,1163,488.5,82,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,125.5,YES
MB,ORG10,2019,Animal,None,Medium,Intensive,Low,28.32,7.25,2.585,72,18,144,3324.5,1158,272.5,40,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,130,YES
MB,ORG3,2019,Animal,None,High,Intensive,Low,27.295,7.3,2.675,73.5,16,144,3165.5,1148.5,243,35,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,102.8,YES
MB,ORG11,2019,Animal,None,High,Intensive,Low,26.815,7.2,2.755,75,18,138,3189.5,1072,248,40.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,136.7,YES
MB,ORG4,2019,Animal,None,Medium,Intensive,Low,28.065,7.05,2.49,70,18.5,120,3275.5,1175,196.5,39,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,99.6,NO
MB,ORG1,2019,Animal,None,Medium,Intensive,Low,26.12,7.25,2.87,77,18,104,3070,1085.5,182.5,39.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,114.9,YES
MD,ORG1,2019,Green,Mixed,High,Intensive,High,14.165,6.8,1.96,59,9,152,1798,381,279,25,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,87.6,NO
MD,ORG4,2019,Green,Mixed,High,Intensive,High,13.025,6.95,1.74,54.5,9,157.5,1693.5,340.5,279.5,22,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,117.7,NO
MD,ORG11,2019,Green,Mixed,High,Intensive,High,11.26,7.2,1.39,48,8,110,1481,313,271,18,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,97.3,NO
MD,ORG3,2019,Green,Mixed,High,Intensive,High,11.65,6.95,1.45,49,7.5,138.5,1508.5,335.5,236.5,19.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,131.2,YES
MD,ORG10,2019,Green,Mixed,High,Intensive,High,12.41,6.95,1.685,54,8.5,131,1591.5,353,223.5,21.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,91.2,NO
MD,ORG14,2019,Green,Mixed,High,Intensive,High,12.04,6.95,1.45,49,8,116.5,1512,343.5,238,20.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,84.7,NO
MD,ORG20,2019,Green,Mixed,High,Intensive,High,11.5,6.8,1.86,57,8.5,134,1429,315,248.5,18,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,94.3,NO
MD,CHECK3,2019,Green,Mixed,High,Intensive,High,11.365,6.95,1.86,57.5,8,160,1486,304.5,242,17,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,53.3,NO
MS1,ORG10,2019,Mix,Legume,Low,Extensive,High,29.075,6.15,4.325,93,25,34,3107,836,179.5,31.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,186.6,NO
MS1,ORG20,2019,Mix,Legume,Low,Extensive,High,26.75,6.8,4.055,90.5,25,40.5,3375.5,882.5,130.5,33.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,172.9,NO
MS1,ORG11,2019,Mix,Legume,Low,Extensive,High,24.335,6.9,4.19,92,22.5,42,3045.5,853,147,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,206.9,NO
MS1,ORG1,2019,Mix,Legume,Low,Extensive,High,26.12,6.75,4.21,92,27.5,41,3227,869.5,157,33,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,237.8,YES
MS1,ORG4,2019,Mix,Legume,Low,Extensive,High,25.645,6.45,3.83,88.5,36,45,2972,817.5,181,36.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,218.8,NO
MS1,ORG3,2019,Mix,Legume,Low,Extensive,High,23.4,6.7,3.65,84,24.5,124,2842.5,726.5,337,26.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,185.6,NO
MS1,CHECK3,2019,Mix,Legume,Low,Extensive,High,25.265,6.9,4.31,93,19,40.5,3139.5,905.5,133,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,260.2,YES
MS1,ORG14,2019,Mix,Legume,Low,Extensive,High,29.405,6.6,4.355,94,34,23,3392.5,1023.5,228.5,35.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,147.7,NO
MS2,ORG20,2019,Mix,Legume,Low,Extensive,High,25.84,6.55,4.41,94,29,39,3068,837,179.5,36,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,194.1,YES
MS2,ORG1,2019,Mix,Legume,Low,Extensive,High,27.485,6.7,4.52,95,24,24,3287.5,956.5,157.5,35,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,166.6,NO
MS2,ORG3,2019,Mix,Legume,Low,Extensive,High,26.455,6.7,3.985,89.5,36,46.5,3226.5,880,147.5,37,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,162.4,NO
MS2,ORG11,2019,Mix,Legume,Low,Extensive,High,26.19,6.45,4.31,93,39,41.5,3027,817,230,38,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,202.9,YES
MS2,CHECK3,2019,Mix,Legume,Low,Extensive,High,26.26,6.4,4.73,97,38,29,2960,820,314,34,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,233.3,YES
MS2,ORG14,2019,Mix,Legume,Low,Extensive,High,27.605,6.4,4.05,90.5,26.5,21.5,3024.5,957,206.5,33,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,138.5,NO
MS2,ORG10,2019,Mix,Legume,Low,Extensive,High,24.115,6.8,4.585,96,16,10.5,2675,1004,132,27,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,143.2,NO
MS2,ORG4,2019,Mix,Legume,Low,Extensive,High,21.515,6.4,4.16,91.5,17,27.5,2530.5,675.5,122,24,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,175.2,NO
MZ,ORG14,2019,Mix,Mixed,Low,Mixed fallow,Low,12.99,6.7,2.86,77,8.5,21,1610,406,91.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,166.2,NO
MZ,ORG4,2019,Mix,Mixed,Low,Mixed fallow,Low,15.36,6.45,2.58,71.5,8.5,18.5,1792.5,458,141.5,24,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,169.8,NO
MZ,CHECK3,2019,Mix,Mixed,Low,Mixed fallow,Low,15.52,6.75,3.21,82,10,32.5,1909.5,497,169.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,185.4,YES
MZ,ORG1,2019,Mix,Mixed,Low,Mixed fallow,Low,18.53,6.75,3.635,86.5,14.5,32,2076.5,671,219.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,206.7,YES
MZ,ORG11,2019,Mix,Mixed,Low,Mixed fallow,Low,13.79,6.85,3.13,81.5,9,23.5,1684.5,479.5,115.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,186.2,YES
MZ,ORG10,2019,Mix,Mixed,Low,Mixed fallow,Low,18.68,6.55,3.715,87,21,15.5,2183,600.5,133.5,27.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,177.7,YES
MZ,ORG3,2019,Mix,Mixed,Low,Mixed fallow,Low,13.415,6.85,2.56,71,7.5,14.5,1602.5,496.5,98,23,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,180.4,YES
MB2,ORG3,2020,Mix,Mixed,Low,Mixed fallow,Low,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,95.8,NO
MB2,ORG3,2020,Mix,Mixed,Low,Mixed fallow,Low,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,66.2,NO
MB2,ORG1,2020,Mix,Mixed,Low,Mixed fallow,Low,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,94.9,NO
MB2,ORG1,2020,Mix,Mixed,Low,Mixed fallow,Low,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,129,YES
MB2,ORG21,2020,Mix,Mixed,Low,Mixed fallow,Low,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,71.4,NO
MB2,ORG21,2020,Mix,Mixed,Low,Mixed fallow,Low,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,91.3,NO
MB2,ORG22,2020,Mix,Mixed,Low,Mixed fallow,Low,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,98.7,NO
MB2,ORG22,2020,Mix,Mixed,Medium,Mixed fallow,Low,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,101.4,NO
MB2,ORG4,2020,Mix,Mixed,Low,Mixed fallow,Low,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,122.4,NO
MB2,ORG4,2020,Mix,Mixed,Low,Mixed fallow,Low,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,118.8,NO
MB2,ORG23,2020,Mix,Mixed,Low,Mixed fallow,Low,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,106.4,NO
MB2,ORG23,2020,Mix,Mixed,Low,Mixed fallow,Low,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,68.4,NO
MB2,CHECK3,2020,Mix,Mixed,Low,Mixed fallow,Low,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,118.2,NO
MB2,CHECK3,2020,Mix,Mixed,Low,Mixed fallow,Low,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,83.8,NO
MB2,ORG24,2020,Mix,Mixed,Low,Mixed fallow,Low,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,77.8,NO
MB2,ORG24,2020,Mix,Mixed,Low,Mixed fallow,Low,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,53.7,NO
MB2,ORG25,2020,Mix,Mixed,Low,Mixed fallow,Low,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,91.6,NO
MB2,ORG25,2020,Mix,Mixed,Low,Mixed fallow,Low,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,128.9,YES
DC,ORG3,2020,Animal,None,High,Grass fallow,Low,9.83,6.25,1.65,53,8,205.5,1206.5,185,231,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,17.7,NO
DC,ORG1,2020,Animal,None,Low,Grass fallow,Low,10,5.9,1.655,53,9,241,1100.5,171.5,252,12,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,46.1,YES
DC,ORG21,2020,Animal,None,Medium,Grass fallow,Low,10.1,6.3,1.415,48,6.5,127.5,1256,209,176,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,9.8,NO
DC,ORG22,2020,Animal,None,Low,Grass fallow,Low,8.515,5.8,1.76,55,8,213,886.5,142.5,200.5,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,28.1,NO
DC,ORG4,2020,Animal,None,High,Grass fallow,Low,10.23,6.35,1.69,53.5,7.5,179,1273.5,214,200.5,12.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,43.2,NO
DC,ORG23,2020,Animal,None,High,Grass fallow,Low,9.195,6.25,1.68,54,7,188,1120.5,184,198,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,66.4,YES
DC,CHECK3,2020,Animal,None,Low,Grass fallow,Low,8.35,5.9,1.51,50,8,178,933,147.5,178,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,72.5,YES
DC,ORG24,2020,Animal,None,Low,Grass fallow,Low,8.735,5.85,1.465,49,8,196,945.5,155,176.5,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,19.7,NO
DC,ORG25,2020,Animal,None,High,Grass fallow,Low,9.845,6.45,1.6,52,6.5,141,1228.5,221.5,195,12.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,28.1,NO
EJ,ORG3,2020,Animal,Grass,Low,Intensive,Low,21.56,5.6,2.53,70.5,6.5,40.5,1767.5,609.5,120,14.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,20.4,YES
EJ,ORG1,2020,Animal,Grass,Low,Intensive,Low,18.65,5.75,2.58,72,6.5,59.5,1727.5,525.5,123.5,12.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,5.4,NO
EJ,ORG21,2020,Animal,Grass,Low,Intensive,Low,18.765,6.05,2.61,72.5,7,41,1843.5,635.5,140,15,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,39.7,YES
EJ,ORG22,2020,Animal,Grass,Low,Intensive,Low,19.35,5.75,2.765,75.5,7,70,1800,526.5,157,13,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,8.2,NO
EJ,ORG4,2020,Animal,Grass,Low,Intensive,Low,18.55,5.75,2.555,71,6.5,46.5,1665.5,558,111,12,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,8.3,NO
EJ,ORG23,2020,Animal,Grass,Low,Intensive,Low,20.61,5.6,2.6,72,7,51.5,1735,562,125,14,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,16.9,YES
EJ,CHECK3,2020,Animal,Grass,Low,Intensive,Low,20.22,5.9,2.725,74.5,6.5,78.5,1973.5,584.5,172,13.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,28.2,YES
EJ,ORG24,2020,Animal,Grass,Low,Intensive,Low,20.855,5.6,2.625,72.5,6.5,63.5,1820,520.5,143.5,12,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,41.9,YES
EJ,ORG25,2020,Animal,Grass,Low,Intensive,Low,19.48,5.8,2.725,74.5,7,46.5,1763,589,173.5,14,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,16.9,YES
DE,ORG3,2020,Animal,None,Low,Grass fallow,Low,16.12,5.6,1.75,55,7.5,26,1549,331.5,77.5,16.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,86.5,YES
DE,ORG1,2020,Animal,None,Medium,Grass fallow,Low,13.84,6.25,3.28,83,9,42,1596.5,337,286.5,16.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,209.1,YES
DE,ORG21,2020,Animal,None,Medium,Grass fallow,Low,15.26,6.25,3.525,85.5,9,32,1819,357.5,235.5,19.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,164.8,YES
DE,ORG22,2020,Animal,None,High,Grass fallow,Low,15.405,6.35,3.64,86.5,9,43,1845,363.5,312.5,19,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,208.4,YES
DE,ORG4,2020,Animal,None,Low,Grass fallow,Low,19.455,5.6,1.72,54.5,9,32,1759,405.5,114.5,19.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,80.5,NO
DE,ORG23,2020,Animal,None,High,Grass fallow,Low,14.475,5.9,2.44,68.5,8,22.5,1618,320.5,96,17.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,149,YES
DE,CHECK3,2020,Animal,None,Low,Grass fallow,Low,15.07,6.2,3.305,83,9.5,36,1763,360,225,19,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,230.6,YES
DE,ORG24,2020,Animal,None,Low,Grass fallow,Low,14.28,6.05,2.975,79.5,10.5,22.5,1663,328,143,17.5,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,118,YES
DE,ORG25,2020,Animal,None,Low,Grass fallow,Low,14.505,5.8,1.865,57.5,6.5,24,1505,336.5,85.5,16,17.1165,1.758,9.736348123,25.19,22.5,3.938099431,0.295492128,13.32725668,67.54,425.4552,4,57,39,677.7,75.86999871,55.50413677,65.68706774,2379.231,88.3,YES
WaG,ORG3,2020,Green,Mixed,Low,Mixed fallow,Low,14.83,5.8,1.98,59.5,7,39.5,1436.5,343,207.5,14,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,41.3,YES
WaG,ORG1,2020,Green,Mixed,Low,Mixed fallow,Low,15.39,6.1,1.925,58.5,6,25.5,1645.5,427.5,195.5,11.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,53.7,YES
WaG,ORG21,2020,Green,Mixed,Low,Mixed fallow,Low,16.18,6.15,2.085,61.5,7.5,36.5,1726.5,462.5,265.5,13.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,28.5,NO
